path	status	reason
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/ignore_parent_gesture.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/mouse_hover_builder.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/rounded_button.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/rounded_input_field.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/route/animation.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/separated_flex.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/lib/widget/spacing.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/linux/CMakeLists.txt	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/linux/flowy_infra_u_i_plugin.cc	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/linux/flowy_infra_ui_plugin.cc	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/linux/include/flowy_infra_ui/flowy_infra_u_i_plugin.h	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/linux/include/flowy_infra_ui/flowy_infra_ui_plugin.h	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/macos/Classes/FlowyInfraUiPlugin.swift	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/macos/flowy_infra_ui.podspec	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/pubspec.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/test/flowy_infra_ui_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/packages/flowy_infra_ui/windows/.gitignore	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/windows/CMakeLists.txt	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/windows/flowy_infra_ui_plugin.cpp	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/windows/include/flowy_infra_ui/flowy_infra_u_i_plugin.h	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_infra_ui/windows/include/flowy_infra_ui/flowy_infra_ui_plugin.h	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/bug_report.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/build.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/chore.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/ci.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/config.yml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/documentation.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/feature_request.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/performance.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/refactor.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/revert.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/style.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/ISSUE_TEMPLATE/test.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/PULL_REQUEST_TEMPLATE.md	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/cspell.json	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/dependabot.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.github/workflows/main.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/.gitignore	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/analysis_options.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/bin/flowy_svg.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/bin/options.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/coverage_badge.svg	asset	binary or font asset, not executable logic
frontend/appflowy_flutter/packages/flowy_svg/lib/flowy_svg.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/lib/src/flowy_svg.dart	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/packages/flowy_svg/pubspec.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/pubspec.lock	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/pubspec.yaml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/appflowy_flutter/test/bloc_test/ai_writer_test/ai_writer_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/app_setting_test/appearance_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/app_setting_test/document_appearance_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/create_card_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/create_or_edit_field_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/group_by_checkbox_field_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/group_by_date_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/group_by_multi_select_field_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/group_by_unsupport_field_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/board_test/util.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/chat_test/chat_load_message_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/chat_test/util.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/cell/checklist_cell_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/cell/date_cell_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/cell/select_option_cell_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/cell/text_cell_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/field/field_cell_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/field/field_editor_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/filter/filter_editor_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/filter/filter_entities_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/grid_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/sort/sort_editor_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/grid_test/util.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/home_test/home_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/home_test/sidebar_section_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/home_test/trash_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/home_test/view_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/lib/features/settings/data_location_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/lib/features/share_section/shared_section_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/lib/features/share_tab/share_tab_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/shortcuts_test/shortcuts_cubit_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/view_selector_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/bloc_test/workspace_test/workspace_bloc_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/algorithm/levenshtein_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/deeplink/deeplink_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/document_diff/document_diff_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/html/_html_samples.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/html/paste_from_html_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/option_menu/block_action_option_cubit_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/shortcuts/format_shortcut_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/shortcuts/toggle_list_shortcut_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/text_robot/markdown_text_robot_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/text_robot/text_robot_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/document/turn_into/turn_into_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/editor_drop_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/editor_migration_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/editor_style_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/file_block_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/share_markdown_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/editor/transaction_adapter_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/image/appflowy_network_image_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/link_preview/link_preview_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/markdown/markdown_parser_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/search/split_search_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/select_option_split_text_input.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/settings/shortcuts/settings_shortcut_service_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/settings/theme_missing_keys_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_contente_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_delete_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_duplicate_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_header_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_insert_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_markdown_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_reorder_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_style_operation_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/simple_table/simple_table_test_helper.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/theme/theme_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/url_launcher/url_launcher_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/util/recent_icons_test.dart	test-fixture	test or fixture path
frontend/appflowy_flutter/test/unit_test/util/time.dart	test-fixture	test or fixture path
